order_date,product_category,product_subcategory,product_name,region,state,sales
2023-03-07,Technology,Accessories,Technology Accessories Product 40,East,Massachusetts,243.43417301961776
2023-03-07,Office Supplies,Pens,Office Supplies Pens Product 87,West,Washington,971.6811431012231
2023-03-07,Furniture,Chairs,Furniture Chairs Product 69,West,California,442.7937349286583
2023-03-08,Technology,Machines,Technology Machines Product 14,South,Georgia,365.64103570576805
2023-03-08,Office Supplies,Storage,Office Supplies Storage Product 70,East,Massachusetts,319.0265761294826
2023-03-08,Office Supplies,Storage,Office Supplies Storage Product 5,Central,Illinois,775.7383944297346
2023-03-08,Technology,Machines,Technology Machines Product 47,Central,Michigan,884.8725729641451
2023-03-08,Office Supplies,Pens,Office Supplies Pens Product 80,West,California,343.63314466697346
2023-03-08,Office Supplies,Paper,Office Supplies Paper Product 1,East,Massachusetts,949.0975213029194
2023-03-09,Office Supplies,Paper,Office Supplies Paper Product 37,Central,Illinois,538.1768060466986
2023-03-09,Technology,Phones,Technology Phones Product 44,South,Georgia,869.5885677081261
2023-03-09,Furniture,Chairs,Furniture Chairs Product 20,West,Washington,66.5159875284217
2023-03-09,Furniture,Chairs,Furniture Chairs Product 20,West,California,643.6029371685446
2023-03-09,Furniture,Tables,Furniture Tables Product 59,East,New York,512.1624606015084
2023-03-09,Office Supplies,Pens,Office Supplies Pens Product 20,East,Pennsylvania,965.467509471685
2023-03-09,Furniture,Tables,Furniture Tables Product 98,East,Pennsylvania,973.366770589643
2023-03-09,Furniture,Bookcases,Furniture Bookcases Product 56,Central,Michigan,493.958114454351
2023-03-09,Office Supplies,Storage,Office Supplies Storage Product 45,South,North Carolina,209.83491760171887
2023-03-10,Office Supplies,Paper,Office Supplies Paper Product 1,Central,Illinois,449.31271711152544
2023-03-10,Technology,Machines,Technology Machines Product 86,Central,Texas,665.0160268674352
2023-03-10,Furniture,Tables,Furniture Tables Product 43,West,Washington,502.203016368343
2023-03-10,Technology,Accessories,Technology Accessories Product 8,Central,Illinois,40.08318909986849
2023-03-10,Technology,Accessories,Technology Accessories Product 68,East,New York,223.51840087374
2023-03-10,Office Supplies,Paper,Office Supplies Paper Product 48,East,New York,115.52710000491082
2023-03-10,Office Supplies,Pens,Office Supplies Pens Product 64,West,Arizona,977.4024423791042
2023-03-11,Technology,Phones,Technology Phones Product 73,East,New York,295.79873957533175
2023-03-11,Furniture,Tables,Furniture Tables Product 4,West,Arizona,809.767482521846
2023-03-11,Office Supplies,Paper,Office Supplies Paper Product 23,Central,Illinois,819.6558740132714
2023-03-11,Office Supplies,Pens,Office Supplies Pens Product 71,East,New York,331.33997160126756
2023-03-11,Office Supplies,Storage,Office Supplies Storage Product 15,East,Massachusetts,394.6725202576423
2023-03-11,Technology,Phones,Technology Phones Product 49,South,Florida,449.97525822368954
2023-03-11,Office Supplies,Pens,Office Supplies Pens Product 11,Central,Texas,646.1502092577177
2023-03-11,Office Supplies,Pens,Office Supplies Pens Product 9,Central,Illinois,864.700313076107
2023-03-11,Office Supplies,Pens,Office Supplies Pens Product 28,East,New York,347.8353493498948
2023-03-12,Office Supplies,Paper,Office Supplies Paper Product 79,South,Georgia,400.42167058016673
2023-03-12,Furniture,Tables,Furniture Tables Product 46,West,Arizona,526.021791160481
2023-03-12,Technology,Machines,Technology Machines Product 80,Central,Illinois,899.0502434604871
2023-03-12,Technology,Machines,Technology Machines Product 51,Central,Illinois,484.39139714916394
2023-03-12,Furniture,Tables,Furniture Tables Product 78,East,New York,292.0241729423036
2023-03-13,Office Supplies,Pens,Office Supplies Pens Product 18,West,California,976.9579862759531
2023-03-13,Office Supplies,Paper,Office Supplies Paper Product 94,Central,Michigan,684.306675425333
2023-03-13,Office Supplies,Storage,Office Supplies Storage Product 13,Central,Michigan,302.325506328107
2023-03-14,Office Supplies,Paper,Office Supplies Paper Product 42,South,North Carolina,807.9326242774065
2023-03-15,Technology,Accessories,Technology Accessories Product 47,Central,Illinois,605.5957019448679
2023-03-16,Technology,Accessories,Technology Accessories Product 92,East,Pennsylvania,219.92439150914439
2023-03-16,Office Supplies,Pens,Office Supplies Pens Product 42,South,Florida,244.50185338473725
2023-03-16,Technology,Accessories,Technology Accessories Product 24,Central,Michigan,670.8744002985558
2023-03-16,Office Supplies,Storage,Office Supplies Storage Product 36,West,California,429.705364784169
2023-03-16,Technology,Machines,Technology Machines Product 49,Central,Texas,478.1630459768503
2023-03-16,Technology,Phones,Technology Phones Product 22,South,Florida,645.5517854388333
2023-03-17,Furniture,Tables,Furniture Tables Product 73,West,California,598.5315718343113
2023-03-17,Office Supplies,Paper,Office Supplies Paper Product 2,South,Georgia,601.0764477267347
2023-03-17,Office Supplies,Storage,Office Supplies Storage Product 42,West,California,720.4217880015945
2023-03-17,Technology,Machines,Technology Machines Product 24,South,North Carolina,113.06855289032467
2023-03-17,Office Supplies,Pens,Office Supplies Pens Product 42,South,Georgia,774.8965001748887
2023-03-17,Technology,Phones,Technology Phones Product 36,Central,Illinois,330.13784649436553
2023-03-17,Furniture,Tables,Furniture Tables Product 41,Central,Illinois,523.8691929991877
2023-03-18,Technology,Machines,Technology Machines Product 32,East,Pennsylvania,596.8838717368884
2023-03-18,Furniture,Tables,Furniture Tables Product 44,East,Pennsylvania,339.67189392761594
2023-03-19,Office Supplies,Storage,Office Supplies Storage Product 44,West,Washington,562.2055831963247
2023-03-19,Office Supplies,Storage,Office Supplies Storage Product 30,South,North Carolina,566.6738477191307
2023-03-19,Technology,Phones,Technology Phones Product 93,Central,Michigan,208.9243517724659
2023-03-19,Office Supplies,Pens,Office Supplies Pens Product 30,East,Massachusetts,758.6016956062936
2023-03-19,Technology,Machines,Technology Machines Product 16,West,California,128.6307119974699
2023-03-19,Furniture,Tables,Furniture Tables Product 5,South,Florida,843.612961432657
2023-03-20,Office Supplies,Pens,Office Supplies Pens Product 82,South,Georgia,866.0393301132049
2023-03-20,Technology,Accessories,Technology Accessories Product 98,East,Pennsylvania,126.47253818882304
2023-03-20,Furniture,Tables,Furniture Tables Product 66,East,New York,352.8585509031135
2023-03-20,Technology,Phones,Technology Phones Product 65,Central,Michigan,403.0117019035406
2023-03-20,Furniture,Tables,Furniture Tables Product 68,West,Arizona,170.1465692385885
2023-03-21,Furniture,Bookcases,Furniture Bookcases Product 86,South,Florida,397.1323354275927
2023-03-21,Furniture,Chairs,Furniture Chairs Product 42,West,Washington,631.6705522449095
2023-03-21,Office Supplies,Pens,Office Supplies Pens Product 30,West,Washington,149.86526878275075
2023-03-21,Furniture,Tables,Furniture Tables Product 73,Central,Illinois,32.66488672635904
2023-03-21,Furniture,Tables,Furniture Tables Product 35,West,Washington,975.8540988513157
2023-03-21,Office Supplies,Paper,Office Supplies Paper Product 66,East,New York,863.3943374498963
2023-03-22,Furniture,Tables,Furniture Tables Product 65,West,Washington,831.0390810898708
2023-03-22,Furniture,Bookcases,Furniture Bookcases Product 41,West,California,669.6438169766893
2023-03-22,Office Supplies,Paper,Office Supplies Paper Product 98,South,Florida,240.2258447817263
2023-03-22,Technology,Phones,Technology Phones Product 31,West,Washington,284.9750975117685
2023-03-23,Technology,Machines,Technology Machines Product 2,South,Georgia,160.50460459736163
2023-03-23,Furniture,Chairs,Furniture Chairs Product 83,West,Washington,219.63779715882356
2023-03-23,Office Supplies,Storage,Office Supplies Storage Product 50,East,Massachusetts,698.0848765699676
2023-03-23,Technology,Machines,Technology Machines Product 83,East,Massachusetts,83.88351619371089
2023-03-23,Office Supplies,Pens,Office Supplies Pens Product 7,South,Florida,514.3279068682918
2023-03-23,Furniture,Chairs,Furniture Chairs Product 52,East,Pennsylvania,431.8225500514678
2023-03-24,Furniture,Tables,Furniture Tables Product 99,Central,Michigan,419.98845500363774
2023-03-24,Office Supplies,Storage,Office Supplies Storage Product 86,East,Pennsylvania,256.0944551377927
2023-03-24,Office Supplies,Storage,Office Supplies Storage Product 21,West,Washington,267.2150766575839
2023-03-24,Office Supplies,Storage,Office Supplies Storage Product 58,South,Georgia,622.7587110776443
2023-03-24,Technology,Phones,Technology Phones Product 90,West,California,976.1150173609533
2023-03-25,Technology,Phones,Technology Phones Product 32,South,Florida,118.63883669072847
2023-03-25,Furniture,Bookcases,Furniture Bookcases Product 21,South,Georgia,157.74540017067437
2023-03-26,Office Supplies,Pens,Office Supplies Pens Product 99,East,New York,400.53151578433494
2023-03-26,Office Supplies,Pens,Office Supplies Pens Product 21,West,California,141.81355413631596
2023-03-26,Technology,Phones,Technology Phones Product 41,East,Pennsylvania,443.227092814838
2023-03-26,Technology,Phones,Technology Phones Product 10,West,Washington,260.52784847277667
2023-03-27,Technology,Machines,Technology Machines Product 34,South,Georgia,455.62318809556206
2023-03-27,Technology,Machines,Technology Machines Product 17,South,Georgia,523.2239417257521
2023-03-27,Furniture,Chairs,Furniture Chairs Product 32,South,Florida,448.84035656918206
2023-03-27,Technology,Phones,Technology Phones Product 87,Central,Illinois,81.36349263868664
2023-03-27,Furniture,Chairs,Furniture Chairs Product 5,South,Florida,393.71927916794186
2023-03-27,Furniture,Tables,Furniture Tables Product 11,South,Georgia,942.8922357764609
2023-03-27,Furniture,Bookcases,Furniture Bookcases Product 58,East,New York,663.6996925043247
2023-03-27,Office Supplies,Pens,Office Supplies Pens Product 96,South,Florida,302.4903297026461
2023-03-28,Technology,Phones,Technology Phones Product 66,Central,Texas,20.323422403429035
2023-03-28,Office Supplies,Pens,Office Supplies Pens Product 41,East,Pennsylvania,483.47274163016453
2023-03-28,Furniture,Tables,Furniture Tables Product 10,East,Massachusetts,980.1706260652621
2023-03-28,Office Supplies,Paper,Office Supplies Paper Product 53,South,Georgia,525.5604604158706
2023-03-28,Office Supplies,Storage,Office Supplies Storage Product 10,Central,Illinois,928.8028039227893
2023-03-28,Furniture,Chairs,Furniture Chairs Product 25,South,Georgia,554.5910210535744
2023-03-28,Office Supplies,Paper,Office Supplies Paper Product 22,South,North Carolina,929.0343575200912
2023-03-28,Furniture,Tables,Furniture Tables Product 21,Central,Texas,817.7874695789311
2023-03-29,Furniture,Chairs,Furniture Chairs Product 12,East,Massachusetts,259.718609971628
2023-03-29,Technology,Accessories,Technology Accessories Product 21,West,Washington,731.205770389997
2023-03-29,Furniture,Bookcases,Furniture Bookcases Product 96,Central,Texas,755.6554625542688
2023-03-29,Technology,Accessories,Technology Accessories Product 92,East,New York,173.16666757214276
2023-03-29,Technology,Phones,Technology Phones Product 79,South,Georgia,965.4784447057266
2023-03-29,Furniture,Bookcases,Furniture Bookcases Product 23,South,Florida,419.2822848023088
2023-03-29,Technology,Phones,Technology Phones Product 97,South,Georgia,304.57296680563235
2023-03-30,Furniture,Chairs,Furniture Chairs Product 30,Central,Michigan,878.36705709629
2023-03-30,Technology,Machines,Technology Machines Product 8,West,Washington,19.238303628822365
2023-03-30,Technology,Phones,Technology Phones Product 3,East,Massachusetts,407.4793727026754
2023-03-31,Furniture,Chairs,Furniture Chairs Product 10,East,Pennsylvania,619.8255957575773
2023-03-31,Furniture,Tables,Furniture Tables Product 41,South,Florida,543.3087106696087
2023-04-01,Office Supplies,Pens,Office Supplies Pens Product 90,West,Washington,834.3536646535728
2023-04-01,Office Supplies,Pens,Office Supplies Pens Product 34,East,New York,681.5950346265904
2023-04-01,Furniture,Bookcases,Furniture Bookcases Product 70,South,Georgia,996.3709942509748
2023-04-01,Furniture,Chairs,Furniture Chairs Product 4,South,North Carolina,887.3338226604238
2023-04-02,Office Supplies,Paper,Office Supplies Paper Product 85,West,Arizona,13.186080968235895
2023-04-02,Office Supplies,Pens,Office Supplies Pens Product 4,South,Florida,393.79685880289026
2023-04-02,Technology,Machines,Technology Machines Product 71,South,Florida,645.9022706461751
2023-04-03,Technology,Accessories,Technology Accessories Product 55,South,North Carolina,491.7316856213156
2023-04-03,Office Supplies,Pens,Office Supplies Pens Product 19,Central,Michigan,503.2731254408191
2023-04-03,Office Supplies,Storage,Office Supplies Storage Product 22,South,Florida,748.4659567255378
2023-04-03,Office Supplies,Pens,Office Supplies Pens Product 31,South,Georgia,445.7970079759356
2023-04-03,Office Supplies,Storage,Office Supplies Storage Product 55,East,Pennsylvania,377.7077818543153
2023-04-03,Technology,Machines,Technology Machines Product 92,Central,Michigan,998.3640362790202
2023-04-03,Office Supplies,Paper,Office Supplies Paper Product 33,East,Pennsylvania,639.8155910611504
2023-04-03,Furniture,Bookcases,Furniture Bookcases Product 15,West,Arizona,841.404262779261
2023-04-04,Technology,Accessories,Technology Accessories Product 16,East,New York,569.894465272226
2023-04-04,Office Supplies,Pens,Office Supplies Pens Product 3,East,Massachusetts,33.94984625244169
2023-04-04,Office Supplies,Pens,Office Supplies Pens Product 70,East,Massachusetts,305.7383178528853
2023-04-04,Technology,Machines,Technology Machines Product 42,Central,Texas,233.28591662647528
2023-04-04,Technology,Phones,Technology Phones Product 64,East,New York,440.8285952628032
2023-04-04,Technology,Accessories,Technology Accessories Product 90,South,North Carolina,730.6599139040276
2023-04-04,Office Supplies,Storage,Office Supplies Storage Product 1,South,Florida,16.958911775482964
2023-04-05,Office Supplies,Pens,Office Supplies Pens Product 60,South,Florida,753.8613351687552
2023-04-05,Technology,Phones,Technology Phones Product 30,South,North Carolina,289.36520394626814
2023-04-05,Furniture,Bookcases,Furniture Bookcases Product 55,South,North Carolina,257.05073785101104
2023-04-05,Office Supplies,Storage,Office Supplies Storage Product 89,East,Pennsylvania,74.7124959887414
